id,target_grade,grade_name,raw_severity
sample2693.npy,3,Severe_Outbreak,76.0
sample229.npy,2,Moderate_Blight,55.0
sample2667.npy,3,Severe_Outbreak,90.0
sample1820.npy,2,Moderate_Blight,54.0
sample16.npy,2,Moderate_Blight,46.0
sample709.npy,3,Severe_Outbreak,69.0
sample1297.npy,0,Healthy,14.0
sample610.npy,0,Healthy,1.0
sample2209.npy,3,Severe_Outbreak,66.0
sample128.npy,1,Early_Stress,25.0
sample2459.npy,3,Severe_Outbreak,96.0
sample24.npy,3,Severe_Outbreak,88.0
sample548.npy,2,Moderate_Blight,53.0
sample1011.npy,1,Early_Stress,26.0
sample1809.npy,2,Moderate_Blight,65.0
sample1155.npy,0,Healthy,0.0
sample2507.npy,3,Severe_Outbreak,78.0
sample1235.npy,3,Severe_Outbreak,75.0
sample468.npy,1,Early_Stress,27.0
sample1621.npy,3,Severe_Outbreak,87.0
sample1812.npy,3,Severe_Outbreak,72.0
sample780.npy,3,Severe_Outbreak,78.0
sample1233.npy,3,Severe_Outbreak,73.0
sample1761.npy,2,Moderate_Blight,46.0
sample80.npy,2,Moderate_Blight,64.0
sample1125.npy,0,Healthy,0.0
sample2647.npy,1,Early_Stress,17.0
sample2417.npy,3,Severe_Outbreak,99.0
sample1289.npy,3,Severe_Outbreak,97.0
sample158.npy,3,Severe_Outbreak,92.0
sample483.npy,3,Severe_Outbreak,86.0
sample1000.npy,3,Severe_Outbreak,88.0
sample1503.npy,0,Healthy,12.0
sample1126.npy,2,Moderate_Blight,42.0
sample1101.npy,3,Severe_Outbreak,75.0
sample147.npy,1,Early_Stress,22.0
sample1202.npy,3,Severe_Outbreak,97.0
sample1652.npy,1,Early_Stress,32.0
sample531.npy,3,Severe_Outbreak,81.0
sample828.npy,3,Severe_Outbreak,74.0
sample64.npy,3,Severe_Outbreak,71.0
sample2291.npy,3,Severe_Outbreak,93.0
sample1294.npy,2,Moderate_Blight,38.0
sample448.npy,1,Early_Stress,19.0
sample2192.npy,2,Moderate_Blight,44.0
sample526.npy,3,Severe_Outbreak,93.0
sample2313.npy,0,Healthy,0.0
sample351.npy,2,Moderate_Blight,51.0
sample759.npy,0,Healthy,11.0
sample1644.npy,1,Early_Stress,20.0
sample1763.npy,3,Severe_Outbreak,81.0
sample1175.npy,1,Early_Stress,25.0
sample2319.npy,2,Moderate_Blight,61.0
sample1517.npy,2,Moderate_Blight,50.0
sample1853.npy,1,Early_Stress,16.0
sample1454.npy,2,Moderate_Blight,44.0
sample2468.npy,3,Severe_Outbreak,79.0
sample436.npy,3,Severe_Outbreak,78.0
sample1106.npy,2,Moderate_Blight,45.0
sample1582.npy,2,Moderate_Blight,61.0
sample2685.npy,2,Moderate_Blight,44.0
sample1003.npy,3,Severe_Outbreak,75.0
sample1068.npy,2,Moderate_Blight,52.0
sample2581.npy,1,Early_Stress,29.0
sample1421.npy,3,Severe_Outbreak,79.0
sample2211.npy,2,Moderate_Blight,46.0
sample1005.npy,3,Severe_Outbreak,73.0
sample2122.npy,3,Severe_Outbreak,69.0
sample1829.npy,0,Healthy,5.0
sample1494.npy,1,Early_Stress,33.0
sample1206.npy,1,Early_Stress,21.0
sample1959.npy,2,Moderate_Blight,56.0
sample148.npy,3,Severe_Outbreak,83.0
sample1219.npy,1,Early_Stress,25.0
sample180.npy,2,Moderate_Blight,59.0
sample408.npy,0,Healthy,1.0
sample2045.npy,3,Severe_Outbreak,94.0
sample1741.npy,3,Severe_Outbreak,82.0
sample585.npy,2,Moderate_Blight,36.0
sample604.npy,2,Moderate_Blight,43.0
sample357.npy,1,Early_Stress,19.0
sample658.npy,3,Severe_Outbreak,84.0
sample438.npy,2,Moderate_Blight,44.0
sample175.npy,3,Severe_Outbreak,97.0
sample2237.npy,2,Moderate_Blight,56.0
sample722.npy,3,Severe_Outbreak,94.0
sample421.npy,2,Moderate_Blight,59.0
sample2375.npy,3,Severe_Outbreak,69.0
sample2446.npy,2,Moderate_Blight,46.0
sample830.npy,1,Early_Stress,21.0
sample124.npy,3,Severe_Outbreak,76.0
sample1597.npy,0,Healthy,14.0
sample446.npy,3,Severe_Outbreak,100.0
sample629.npy,3,Severe_Outbreak,81.0
sample864.npy,1,Early_Stress,23.0
sample258.npy,3,Severe_Outbreak,66.0
sample466.npy,3,Severe_Outbreak,74.0
sample1284.npy,0,Healthy,5.0
sample2320.npy,1,Early_Stress,23.0
sample2587.npy,3,Severe_Outbreak,99.0
sample220.npy,0,Healthy,14.0
sample2176.npy,0,Healthy,11.0
sample1623.npy,0,Healthy,9.0
sample2389.npy,0,Healthy,9.0
sample1552.npy,0,Healthy,7.0
sample1383.npy,0,Healthy,0.0
sample2420.npy,1,Early_Stress,33.0
sample1536.npy,3,Severe_Outbreak,92.0
sample979.npy,2,Moderate_Blight,62.0
sample2254.npy,3,Severe_Outbreak,90.0
sample747.npy,3,Severe_Outbreak,80.0
sample1561.npy,3,Severe_Outbreak,89.0
sample1030.npy,2,Moderate_Blight,46.0
sample2345.npy,2,Moderate_Blight,59.0
sample296.npy,2,Moderate_Blight,56.0
sample1205.npy,0,Healthy,13.0
sample10.npy,0,Healthy,1.0
sample2053.npy,3,Severe_Outbreak,91.0
sample1099.npy,1,Early_Stress,17.0
sample373.npy,3,Severe_Outbreak,99.0
sample1060.npy,2,Moderate_Blight,59.0
sample2277.npy,1,Early_Stress,16.0
sample764.npy,2,Moderate_Blight,44.0
sample1022.npy,1,Early_Stress,29.0
sample2112.npy,2,Moderate_Blight,44.0
sample583.npy,1,Early_Stress,31.0
sample1130.npy,2,Moderate_Blight,47.0
sample1484.npy,1,Early_Stress,30.0
sample1731.npy,3,Severe_Outbreak,74.0
sample1113.npy,1,Early_Stress,27.0
sample2349.npy,3,Severe_Outbreak,90.0
sample1078.npy,3,Severe_Outbreak,79.0
sample212.npy,3,Severe_Outbreak,78.0
sample785.npy,2,Moderate_Blight,43.0
sample560.npy,3,Severe_Outbreak,89.0
sample507.npy,3,Severe_Outbreak,68.0
sample816.npy,3,Severe_Outbreak,88.0
sample1437.npy,2,Moderate_Blight,40.0
sample2490.npy,1,Early_Stress,28.0
sample737.npy,2,Moderate_Blight,57.0
sample892.npy,2,Moderate_Blight,42.0
sample3.npy,3,Severe_Outbreak,79.0
sample1666.npy,3,Severe_Outbreak,73.0
sample1726.npy,1,Early_Stress,23.0
sample700.npy,0,Healthy,11.0
sample965.npy,3,Severe_Outbreak,99.0
sample512.npy,1,Early_Stress,27.0
sample2599.npy,0,Healthy,15.0
sample1327.npy,1,Early_Stress,18.0
sample1676.npy,2,Moderate_Blight,61.0
sample1828.npy,1,Early_Stress,26.0
sample2483.npy,3,Severe_Outbreak,87.0
sample1925.npy,1,Early_Stress,30.0
sample1929.npy,2,Moderate_Blight,55.0
sample1796.npy,3,Severe_Outbreak,75.0
sample2202.npy,0,Healthy,7.0
sample574.npy,3,Severe_Outbreak,80.0
sample33.npy,2,Moderate_Blight,57.0
sample15.npy,0,Healthy,6.0
sample1329.npy,3,Severe_Outbreak,66.0
sample70.npy,3,Severe_Outbreak,97.0
sample2116.npy,1,Early_Stress,17.0
sample1070.npy,2,Moderate_Blight,64.0
sample1025.npy,0,Healthy,12.0
sample1427.npy,2,Moderate_Blight,50.0
sample1474.npy,1,Early_Stress,23.0
sample1654.npy,2,Moderate_Blight,49.0
sample1050.npy,3,Severe_Outbreak,98.0
sample1576.npy,2,Moderate_Blight,56.0
sample1273.npy,1,Early_Stress,25.0
sample1648.npy,2,Moderate_Blight,54.0
sample683.npy,3,Severe_Outbreak,92.0
sample214.npy,2,Moderate_Blight,51.0
sample795.npy,3,Severe_Outbreak,94.0
sample1563.npy,3,Severe_Outbreak,79.0
sample1007.npy,1,Early_Stress,20.0
sample2153.npy,2,Moderate_Blight,39.0
sample1724.npy,1,Early_Stress,32.0
sample1946.npy,1,Early_Stress,28.0
sample1303.npy,2,Moderate_Blight,54.0
sample2438.npy,3,Severe_Outbreak,91.0
sample1043.npy,0,Healthy,8.0
sample664.npy,3,Severe_Outbreak,92.0
sample1097.npy,2,Moderate_Blight,44.0
sample1315.npy,1,Early_Stress,19.0
sample1973.npy,3,Severe_Outbreak,71.0
sample1215.npy,1,Early_Stress,29.0
sample1193.npy,2,Moderate_Blight,39.0
sample2030.npy,3,Severe_Outbreak,100.0
sample672.npy,1,Early_Stress,22.0
sample412.npy,3,Severe_Outbreak,90.0
sample1715.npy,2,Moderate_Blight,51.0
sample1989.npy,1,Early_Stress,18.0
sample479.npy,3,Severe_Outbreak,77.0
sample2654.npy,3,Severe_Outbreak,100.0
sample257.npy,0,Healthy,12.0
sample1993.npy,3,Severe_Outbreak,81.0
sample321.npy,3,Severe_Outbreak,75.0
sample1492.npy,2,Moderate_Blight,48.0
sample733.npy,1,Early_Stress,35.0
sample1311.npy,3,Severe_Outbreak,87.0
sample1472.npy,2,Moderate_Blight,53.0
sample120.npy,2,Moderate_Blight,57.0
sample1581.npy,2,Moderate_Blight,39.0
sample2384.npy,2,Moderate_Blight,47.0
sample681.npy,1,Early_Stress,24.0
sample2287.npy,2,Moderate_Blight,64.0
sample1481.npy,0,Healthy,14.0
sample505.npy,1,Early_Stress,25.0
sample803.npy,3,Severe_Outbreak,67.0
sample1544.npy,3,Severe_Outbreak,94.0
sample2341.npy,3,Severe_Outbreak,66.0
sample465.npy,3,Severe_Outbreak,76.0
sample2632.npy,0,Healthy,13.0
sample2285.npy,0,Healthy,12.0
sample1969.npy,3,Severe_Outbreak,71.0
sample557.npy,3,Severe_Outbreak,70.0
sample1055.npy,3,Severe_Outbreak,73.0
sample800.npy,2,Moderate_Blight,60.0
sample1605.npy,3,Severe_Outbreak,96.0
sample1084.npy,2,Moderate_Blight,45.0
sample1600.npy,3,Severe_Outbreak,66.0
sample975.npy,1,Early_Stress,21.0
sample26.npy,3,Severe_Outbreak,94.0
sample757.npy,1,Early_Stress,26.0
sample1253.npy,1,Early_Stress,35.0
sample2549.npy,1,Early_Stress,29.0
sample1324.npy,3,Severe_Outbreak,91.0
sample1810.npy,2,Moderate_Blight,47.0
sample292.npy,3,Severe_Outbreak,93.0
sample345.npy,0,Healthy,12.0
sample1686.npy,0,Healthy,12.0
sample695.npy,2,Moderate_Blight,65.0
sample1039.npy,3,Severe_Outbreak,74.0
sample1185.npy,3,Severe_Outbreak,99.0
sample2327.npy,1,Early_Stress,29.0
sample1062.npy,2,Moderate_Blight,54.0
sample268.npy,2,Moderate_Blight,52.0
sample490.npy,0,Healthy,8.0
sample1124.npy,3,Severe_Outbreak,95.0
sample1718.npy,2,Moderate_Blight,47.0
sample1684.npy,1,Early_Stress,20.0
sample1489.npy,2,Moderate_Blight,51.0
sample1919.npy,1,Early_Stress,30.0
sample416.npy,1,Early_Stress,28.0
sample114.npy,1,Early_Stress,29.0
sample1224.npy,2,Moderate_Blight,45.0
sample219.npy,3,Severe_Outbreak,82.0
sample366.npy,2,Moderate_Blight,64.0
sample1402.npy,3,Severe_Outbreak,95.0
sample2223.npy,3,Severe_Outbreak,91.0
sample2198.npy,3,Severe_Outbreak,79.0
sample929.npy,3,Severe_Outbreak,86.0
sample1392.npy,3,Severe_Outbreak,91.0
sample1520.npy,2,Moderate_Blight,41.0
sample500.npy,2,Moderate_Blight,43.0
sample794.npy,3,Severe_Outbreak,75.0
sample2665.npy,3,Severe_Outbreak,69.0
sample1688.npy,2,Moderate_Blight,56.0
sample1350.npy,0,Healthy,8.0
sample1212.npy,2,Moderate_Blight,42.0
sample680.npy,1,Early_Stress,32.0
sample336.npy,2,Moderate_Blight,45.0
sample1241.npy,0,Healthy,14.0
sample1695.npy,3,Severe_Outbreak,79.0
sample1395.npy,0,Healthy,11.0
sample1607.npy,0,Healthy,14.0
sample1225.npy,2,Moderate_Blight,39.0
sample2418.npy,0,Healthy,8.0
sample423.npy,1,Early_Stress,24.0
sample691.npy,1,Early_Stress,25.0
sample648.npy,2,Moderate_Blight,54.0
sample792.npy,0,Healthy,13.0
sample1404.npy,0,Healthy,13.0
sample2323.npy,1,Early_Stress,23.0
sample1646.npy,2,Moderate_Blight,63.0
sample506.npy,1,Early_Stress,19.0
sample689.npy,3,Severe_Outbreak,66.0
sample394.npy,3,Severe_Outbreak,76.0
sample2712.npy,2,Moderate_Blight,39.0
sample2052.npy,1,Early_Stress,32.0
sample1075.npy,1,Early_Stress,16.0
sample7.npy,3,Severe_Outbreak,81.0
sample2315.npy,3,Severe_Outbreak,100.0
sample2705.npy,3,Severe_Outbreak,83.0
sample2502.npy,3,Severe_Outbreak,92.0
sample350.npy,2,Moderate_Blight,51.0
sample1429.npy,0,Healthy,2.0
sample1467.npy,3,Severe_Outbreak,88.0
sample1365.npy,2,Moderate_Blight,49.0
sample1347.npy,2,Moderate_Blight,40.0
sample536.npy,0,Healthy,11.0
sample2471.npy,3,Severe_Outbreak,66.0
sample890.npy,3,Severe_Outbreak,70.0
sample1620.npy,2,Moderate_Blight,43.0
sample2117.npy,2,Moderate_Blight,58.0
sample1057.npy,3,Severe_Outbreak,84.0
sample1769.npy,3,Severe_Outbreak,73.0
sample801.npy,3,Severe_Outbreak,68.0
sample2137.npy,2,Moderate_Blight,61.0
sample1201.npy,3,Severe_Outbreak,67.0
sample1337.npy,3,Severe_Outbreak,93.0
sample2643.npy,2,Moderate_Blight,38.0
sample622.npy,2,Moderate_Blight,39.0
sample898.npy,3,Severe_Outbreak,100.0
sample674.npy,2,Moderate_Blight,50.0
sample744.npy,2,Moderate_Blight,37.0
sample1009.npy,1,Early_Stress,17.0
sample2.npy,1,Early_Stress,31.0
sample2656.npy,1,Early_Stress,19.0
sample1639.npy,0,Healthy,6.0
sample1230.npy,1,Early_Stress,30.0
sample2457.npy,1,Early_Stress,16.0
sample1351.npy,3,Severe_Outbreak,81.0
sample2424.npy,1,Early_Stress,31.0
sample1833.npy,0,Healthy,2.0
sample383.npy,3,Severe_Outbreak,85.0
sample510.npy,2,Moderate_Blight,37.0
sample2102.npy,0,Healthy,8.0
sample301.npy,1,Early_Stress,30.0
sample1667.npy,3,Severe_Outbreak,68.0
sample1037.npy,1,Early_Stress,20.0
sample1783.npy,2,Moderate_Blight,60.0
sample1487.npy,3,Severe_Outbreak,86.0
sample601.npy,0,Healthy,11.0
sample2235.npy,0,Healthy,5.0
sample2031.npy,3,Severe_Outbreak,71.0
sample192.npy,1,Early_Stress,18.0
sample1336.npy,1,Early_Stress,25.0
sample1601.npy,3,Severe_Outbreak,99.0
sample1322.npy,0,Healthy,10.0
sample1872.npy,2,Moderate_Blight,62.0
sample2219.npy,1,Early_Stress,27.0
sample1933.npy,2,Moderate_Blight,42.0
sample1424.npy,3,Severe_Outbreak,81.0
sample2258.npy,2,Moderate_Blight,59.0
sample694.npy,3,Severe_Outbreak,100.0
sample2396.npy,1,Early_Stress,22.0
sample2131.npy,3,Severe_Outbreak,74.0
sample435.npy,3,Severe_Outbreak,68.0
sample2400.npy,0,Healthy,0.0
sample667.npy,3,Severe_Outbreak,100.0
sample2126.npy,0,Healthy,15.0
sample2530.npy,2,Moderate_Blight,46.0
sample2128.npy,1,Early_Stress,22.0
sample827.npy,3,Severe_Outbreak,88.0
sample1072.npy,1,Early_Stress,32.0
sample2056.npy,3,Severe_Outbreak,69.0
sample1734.npy,1,Early_Stress,16.0
sample2669.npy,0,Healthy,7.0
sample69.npy,0,Healthy,5.0
sample445.npy,1,Early_Stress,21.0
sample1120.npy,1,Early_Stress,18.0
sample2027.npy,0,Healthy,9.0
sample1841.npy,3,Severe_Outbreak,92.0
sample1837.npy,3,Severe_Outbreak,66.0
sample1742.npy,3,Severe_Outbreak,88.0
sample237.npy,3,Severe_Outbreak,100.0
sample2094.npy,1,Early_Stress,20.0
sample1455.npy,1,Early_Stress,30.0
sample972.npy,3,Severe_Outbreak,83.0
sample347.npy,0,Healthy,8.0
sample312.npy,2,Moderate_Blight,40.0
sample2247.npy,3,Severe_Outbreak,68.0
sample1806.npy,3,Severe_Outbreak,99.0
sample1747.npy,3,Severe_Outbreak,73.0
sample937.npy,3,Severe_Outbreak,77.0
sample2516.npy,2,Moderate_Blight,55.0
sample913.npy,3,Severe_Outbreak,85.0
sample639.npy,3,Severe_Outbreak,97.0
sample603.npy,1,Early_Stress,23.0
sample1589.npy,2,Moderate_Blight,58.0
sample1156.npy,3,Severe_Outbreak,67.0
sample1035.npy,2,Moderate_Blight,46.0
sample891.npy,1,Early_Stress,24.0
sample1643.npy,3,Severe_Outbreak,94.0
sample1082.npy,3,Severe_Outbreak,96.0
sample2086.npy,3,Severe_Outbreak,75.0
sample663.npy,1,Early_Stress,30.0
sample2646.npy,1,Early_Stress,33.0
sample2040.npy,2,Moderate_Blight,42.0
sample2193.npy,2,Moderate_Blight,55.0
sample1196.npy,3,Severe_Outbreak,85.0
sample1460.npy,1,Early_Stress,18.0
sample2513.npy,3,Severe_Outbreak,98.0
sample1450.npy,3,Severe_Outbreak,80.0
sample576.npy,1,Early_Stress,23.0
sample2672.npy,1,Early_Stress,23.0
sample2250.npy,2,Moderate_Blight,46.0
sample2369.npy,1,Early_Stress,24.0
sample776.npy,3,Severe_Outbreak,76.0
sample419.npy,2,Moderate_Blight,62.0
sample2388.npy,3,Severe_Outbreak,81.0
sample2097.npy,1,Early_Stress,24.0
sample2276.npy,3,Severe_Outbreak,97.0
sample546.npy,2,Moderate_Blight,53.0
sample608.npy,1,Early_Stress,29.0
sample250.npy,3,Severe_Outbreak,87.0
sample2079.npy,3,Severe_Outbreak,72.0
sample238.npy,3,Severe_Outbreak,91.0
sample185.npy,3,Severe_Outbreak,100.0
sample1677.npy,3,Severe_Outbreak,79.0
sample1211.npy,0,Healthy,9.0
sample1660.npy,1,Early_Stress,25.0
sample994.npy,0,Healthy,14.0
sample2041.npy,2,Moderate_Blight,41.0
sample652.npy,1,Early_Stress,35.0
sample208.npy,3,Severe_Outbreak,100.0
sample1960.npy,2,Moderate_Blight,56.0
sample491.npy,1,Early_Stress,29.0
sample1958.npy,3,Severe_Outbreak,83.0
sample2051.npy,3,Severe_Outbreak,95.0
sample2344.npy,0,Healthy,13.0
sample571.npy,3,Severe_Outbreak,79.0
sample1798.npy,3,Severe_Outbreak,83.0
sample112.npy,3,Severe_Outbreak,72.0
sample956.npy,3,Severe_Outbreak,96.0
sample1767.npy,2,Moderate_Blight,58.0
sample1647.npy,1,Early_Stress,17.0
sample877.npy,2,Moderate_Blight,62.0
sample1239.npy,2,Moderate_Blight,49.0
sample1069.npy,0,Healthy,0.0
sample1357.npy,3,Severe_Outbreak,88.0
sample62.npy,3,Severe_Outbreak,87.0
sample552.npy,2,Moderate_Blight,63.0
sample843.npy,0,Healthy,7.0
sample1358.npy,3,Severe_Outbreak,81.0
sample222.npy,2,Moderate_Blight,38.0
sample593.npy,3,Severe_Outbreak,81.0
sample2714.npy,0,Healthy,4.0
sample1537.npy,3,Severe_Outbreak,83.0
sample449.npy,0,Healthy,12.0
sample2168.npy,3,Severe_Outbreak,93.0
sample2640.npy,3,Severe_Outbreak,82.0
sample1787.npy,2,Moderate_Blight,54.0
sample2395.npy,3,Severe_Outbreak,96.0
sample1033.npy,2,Moderate_Blight,60.0
sample614.npy,2,Moderate_Blight,48.0
sample47.npy,3,Severe_Outbreak,86.0
sample637.npy,1,Early_Stress,26.0
sample1881.npy,2,Moderate_Blight,63.0
sample2415.npy,3,Severe_Outbreak,73.0
sample2010.npy,3,Severe_Outbreak,99.0
sample566.npy,3,Severe_Outbreak,72.0
sample2704.npy,2,Moderate_Blight,46.0
sample1609.npy,2,Moderate_Blight,44.0
sample1657.npy,1,Early_Stress,21.0
sample1372.npy,0,Healthy,15.0
sample2366.npy,3,Severe_Outbreak,95.0
sample2486.npy,3,Severe_Outbreak,85.0
sample1744.npy,3,Severe_Outbreak,100.0
sample1556.npy,1,Early_Stress,22.0
sample1103.npy,1,Early_Stress,17.0
sample1377.npy,3,Severe_Outbreak,68.0
sample2464.npy,1,Early_Stress,27.0
sample953.npy,2,Moderate_Blight,65.0
sample1081.npy,2,Moderate_Blight,54.0
sample424.npy,2,Moderate_Blight,51.0
sample167.npy,3,Severe_Outbreak,92.0
sample2469.npy,0,Healthy,3.0
sample1010.npy,3,Severe_Outbreak,78.0
sample1257.npy,0,Healthy,15.0
sample1961.npy,0,Healthy,5.0
sample2073.npy,0,Healthy,15.0
sample2298.npy,0,Healthy,12.0
sample845.npy,2,Moderate_Blight,56.0
sample844.npy,0,Healthy,3.0
sample767.npy,3,Severe_Outbreak,77.0
sample2412.npy,1,Early_Stress,22.0
sample656.npy,3,Severe_Outbreak,70.0
sample251.npy,0,Healthy,3.0
sample1768.npy,2,Moderate_Blight,43.0
sample537.npy,2,Moderate_Blight,57.0
sample1807.npy,2,Moderate_Blight,41.0
sample1448.npy,3,Severe_Outbreak,78.0
sample2605.npy,1,Early_Stress,19.0
sample1302.npy,3,Severe_Outbreak,87.0
sample1465.npy,2,Moderate_Blight,61.0
sample2214.npy,1,Early_Stress,26.0
sample1915.npy,3,Severe_Outbreak,77.0
sample954.npy,1,Early_Stress,23.0
sample2604.npy,0,Healthy,8.0
sample2608.npy,2,Moderate_Blight,43.0
sample413.npy,2,Moderate_Blight,36.0
sample1321.npy,3,Severe_Outbreak,97.0
sample885.npy,2,Moderate_Blight,47.0
sample2182.npy,3,Severe_Outbreak,100.0
sample2473.npy,3,Severe_Outbreak,79.0
sample1497.npy,2,Moderate_Blight,36.0
sample58.npy,2,Moderate_Blight,48.0
sample2105.npy,3,Severe_Outbreak,69.0
sample986.npy,2,Moderate_Blight,63.0
sample1863.npy,3,Severe_Outbreak,66.0
sample2598.npy,2,Moderate_Blight,55.0
sample478.npy,0,Healthy,6.0
sample1909.npy,0,Healthy,2.0
sample1985.npy,2,Moderate_Blight,65.0
sample735.npy,3,Severe_Outbreak,93.0
sample1899.npy,3,Severe_Outbreak,68.0
sample2512.npy,3,Severe_Outbreak,92.0
sample1139.npy,3,Severe_Outbreak,82.0
sample829.npy,2,Moderate_Blight,65.0
sample1523.npy,2,Moderate_Blight,43.0
sample2324.npy,3,Severe_Outbreak,91.0
sample1634.npy,3,Severe_Outbreak,93.0
sample2092.npy,1,Early_Stress,20.0
sample1808.npy,3,Severe_Outbreak,88.0
sample143.npy,2,Moderate_Blight,53.0
sample1504.npy,0,Healthy,1.0
sample2028.npy,0,Healthy,11.0
sample2008.npy,2,Moderate_Blight,39.0
sample1462.npy,2,Moderate_Blight,59.0
sample1571.npy,2,Moderate_Blight,57.0
sample662.npy,3,Severe_Outbreak,82.0
sample249.npy,1,Early_Stress,16.0
sample1912.npy,3,Severe_Outbreak,75.0
sample289.npy,2,Moderate_Blight,42.0
sample2036.npy,3,Severe_Outbreak,90.0
sample849.npy,1,Early_Stress,18.0
sample1105.npy,2,Moderate_Blight,41.0
sample1668.npy,3,Severe_Outbreak,70.0
sample811.npy,3,Severe_Outbreak,80.0
sample327.npy,2,Moderate_Blight,55.0
sample1975.npy,0,Healthy,3.0
sample2630.npy,2,Moderate_Blight,36.0
sample1749.npy,2,Moderate_Blight,40.0
sample1108.npy,3,Severe_Outbreak,98.0
sample1592.npy,2,Moderate_Blight,49.0
sample786.npy,2,Moderate_Blight,49.0
sample750.npy,3,Severe_Outbreak,97.0
sample947.npy,3,Severe_Outbreak,97.0
sample1573.npy,1,Early_Stress,21.0
sample1333.npy,2,Moderate_Blight,43.0
sample1242.npy,2,Moderate_Blight,38.0
sample1042.npy,1,Early_Stress,18.0
sample1894.npy,3,Severe_Outbreak,80.0
sample1790.npy,3,Severe_Outbreak,67.0
sample1698.npy,3,Severe_Outbreak,92.0
sample2099.npy,3,Severe_Outbreak,83.0
sample2014.npy,2,Moderate_Blight,47.0
sample1004.npy,1,Early_Stress,16.0
sample2437.npy,2,Moderate_Blight,54.0
sample630.npy,2,Moderate_Blight,43.0
sample1971.npy,2,Moderate_Blight,56.0
sample1755.npy,1,Early_Stress,30.0
sample1614.npy,3,Severe_Outbreak,84.0
sample2545.npy,1,Early_Stress,19.0
sample668.npy,0,Healthy,14.0
sample676.npy,3,Severe_Outbreak,87.0
sample528.npy,3,Severe_Outbreak,100.0
sample2034.npy,2,Moderate_Blight,36.0
sample1518.npy,1,Early_Stress,26.0
sample1046.npy,1,Early_Stress,20.0
sample176.npy,2,Moderate_Blight,61.0
sample334.npy,0,Healthy,5.0
sample2642.npy,0,Healthy,3.0
sample1751.npy,1,Early_Stress,23.0
sample2004.npy,3,Severe_Outbreak,75.0
sample2050.npy,2,Moderate_Blight,61.0
sample2717.npy,1,Early_Stress,33.0
sample1876.npy,3,Severe_Outbreak,95.0
sample1360.npy,1,Early_Stress,18.0
sample682.npy,0,Healthy,0.0
sample1018.npy,0,Healthy,6.0
sample1617.npy,2,Moderate_Blight,44.0
sample1032.npy,1,Early_Stress,33.0
sample869.npy,3,Severe_Outbreak,99.0
sample1473.npy,0,Healthy,7.0
sample182.npy,1,Early_Stress,25.0
sample2659.npy,1,Early_Stress,21.0
sample2702.npy,2,Moderate_Blight,41.0
sample1485.npy,3,Severe_Outbreak,71.0
sample2536.npy,0,Healthy,13.0
sample946.npy,2,Moderate_Blight,36.0
sample1221.npy,2,Moderate_Blight,56.0
sample1707.npy,2,Moderate_Blight,36.0
sample226.npy,3,Severe_Outbreak,77.0
sample113.npy,3,Severe_Outbreak,100.0
sample2519.npy,3,Severe_Outbreak,73.0
sample1564.npy,1,Early_Stress,17.0
sample900.npy,1,Early_Stress,33.0
sample2212.npy,3,Severe_Outbreak,79.0
sample1513.npy,2,Moderate_Blight,56.0
sample2584.npy,1,Early_Stress,23.0
sample2636.npy,1,Early_Stress,21.0
sample409.npy,2,Moderate_Blight,45.0
sample1115.npy,1,Early_Stress,21.0
sample982.npy,3,Severe_Outbreak,72.0
sample356.npy,1,Early_Stress,16.0
sample1884.npy,2,Moderate_Blight,54.0
sample97.npy,1,Early_Stress,26.0
sample1172.npy,1,Early_Stress,21.0
sample2026.npy,1,Early_Stress,17.0
sample1895.npy,3,Severe_Outbreak,88.0
sample1630.npy,0,Healthy,15.0
sample1547.npy,2,Moderate_Blight,63.0
sample1163.npy,0,Healthy,4.0
sample1272.npy,1,Early_Stress,33.0
sample822.npy,2,Moderate_Blight,39.0
sample1956.npy,1,Early_Stress,29.0
sample861.npy,3,Severe_Outbreak,86.0
sample959.npy,1,Early_Stress,19.0
sample1964.npy,3,Severe_Outbreak,67.0
sample535.npy,3,Severe_Outbreak,81.0
sample211.npy,1,Early_Stress,33.0
sample1015.npy,2,Moderate_Blight,53.0
sample985.npy,1,Early_Stress,34.0
sample1493.npy,3,Severe_Outbreak,84.0
sample1594.npy,2,Moderate_Blight,36.0
sample761.npy,3,Severe_Outbreak,79.0
sample789.npy,0,Healthy,14.0
sample2355.npy,3,Severe_Outbreak,74.0
sample1865.npy,3,Severe_Outbreak,87.0
sample649.npy,0,Healthy,15.0
sample1719.npy,2,Moderate_Blight,46.0
sample1203.npy,0,Healthy,13.0
sample417.npy,3,Severe_Outbreak,84.0
sample2620.npy,2,Moderate_Blight,50.0
sample971.npy,0,Healthy,14.0
sample5.npy,0,Healthy,13.0
sample427.npy,2,Moderate_Blight,51.0
sample2525.npy,0,Healthy,8.0
sample1942.npy,2,Moderate_Blight,42.0
sample1423.npy,3,Severe_Outbreak,81.0
sample1860.npy,1,Early_Stress,21.0
sample981.npy,3,Severe_Outbreak,81.0
sample1577.npy,1,Early_Stress,31.0
sample825.npy,0,Healthy,10.0
sample2098.npy,2,Moderate_Blight,57.0
sample2043.npy,0,Healthy,7.0
sample2275.npy,1,Early_Stress,22.0
sample76.npy,2,Moderate_Blight,40.0
sample2376.npy,3,Severe_Outbreak,66.0
sample938.npy,2,Moderate_Blight,37.0
